YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,SCR_TCH_SN,LN_AMT
201910,438263,3,148462,01,23149,400000
202002,1475750,3,138042,01,19334,3000000
201806,1244695,3,193547,01,16059,400000
201811,474852,3,138364,01,17404,200000
201910,133481,3,165022,01,20098,600000
202004,250349,3,109734,01,6124,1000000
201808,1223564,3,183909,01,18890,200000
201912,1690394,3,77537,01,21405,1000000
201903,1141991,3,11644,01,13162,90000
201906,1191712,3,87775,01,26075,400000
201903,380759,3,143823,01,4906,300000
201906,133481,3,165022,01,6345,60000
201807,641496,3,115401,01,21887,500000
201806,1141991,3,11644,01,13162,90000
201909,1312871,3,108813,01,16287,600000
201908,1468944,3,96367,01,8207,60000
201907,353791,3,35435,01,24376,300000
201903,47029,3,60029,01,6194,1000000
201902,500108,3,83502,01,27526,3000000
202004,363310,3,182108,01,9131,500000
201906,1475750,3,138042,01,14064,2000000
201902,133481,3,165022,01,23419,600000
201904,210882,3,174288,01,18883,1000000
201907,0,1,194014,01,20498,100000
201906,1244695,3,193547,01,23150,500000
201809,1150988,3,130731,01,28619,3000000
201907,641496,3,115401,01,23763,600000
202001,1876407,3,185738,01,21024,1000000
202002,16350,3,143363,01,22292,600000
201809,449121,3,26043,01,19216,600000
202004,0,1,101852,01,8955,100000
201903,1452211,3,174031,01,14220,70000
202006,641496,3,115401,01,31590,500000
201906,0,1,176302,01,6253,100000
201904,1879475,3,83320,01,11451,200000
202004,208269,3,192905,01,23825,300000
202006,571637,3,150308,01,25037,300000
202006,329259,3,141602,01,1141,200000
201912,1306106,3,10509,01,32048,3000000
201806,1849960,3,27790,01,6146,3000000
202002,1475750,3,138042,01,838,100000
202006,0,1,109859,01,8955,100000
201901,1471772,3,162173,01,32359,200000
201904,180996,3,132466,01,27561,70000
201808,1760166,3,36233,01,6596,1000000
201901,1312871,3,108813,01,13747,400000
202001,0,1,135851,01,1992,70000
202001,1244695,3,193547,01,24985,1000000
202001,135631,3,117416,01,8918,100000
201810,135631,3,117416,01,10659,200000
201908,1117647,3,134963,01,25015,90000
201911,371455,3,15963,01,22255,90000
201905,1183266,3,117831,01,29634,500000
201908,1475750,3,138042,01,22724,100000
202004,1649649,3,117102,01,32135,500000
201909,1141991,3,11644,01,14862,90000
201810,500108,3,83502,01,27526,3000000
201904,123859,3,109168,01,20097,800000
201910,991472,3,125413,01,1370,700000
201906,1117647,3,134963,01,25015,90000
201903,602546,3,124133,01,16401,700000
201907,1306106,3,10509,01,11079,1000000
201810,1384429,3,115404,01,17097,500000
201910,1191004,3,131103,01,18575,900000
201909,1567267,3,102915,01,13784,3000000
201908,1475750,3,138042,01,11892,300000
201807,602546,3,124133,01,33590,2000000
201911,219940,3,34207,01,404,200000
201811,1879475,3,83320,01,11451,200000
202005,233483,3,9080,01,15124,200000
201910,1938823,3,86662,01,12185,400000
202003,0,1,93980,01,22591,100000
201907,0,1,117863,01,24952,100000
202002,1883438,3,41482,01,6859,40000
202004,0,1,88618,01,12001,100000
201903,1150988,3,130731,01,28619,3000000
201811,1114292,3,133485,01,18073,100000
201905,1222502,3,170213,01,31567,500000
201912,0,1,153495,01,16831,100000
201905,1306106,3,10509,01,28487,300000
201812,0,1,165120,01,19594,100000
201911,363310,3,182108,01,7133,800000
201910,289810,3,82649,01,1526,600000
201811,641496,3,115401,01,23763,500000
202005,0,1,94253,01,13167,100000
201811,554859,3,123633,01,19771,1000000
201907,250349,3,109734,01,24587,1000000
201812,991472,3,125413,01,27047,400000
202006,233600,3,34667,01,30622,400000
201910,1876407,3,185738,01,21024,1000000
202006,1879475,3,83320,01,5058,800000
201908,0,1,104624,01,19685,100000
202003,47029,3,60029,01,24940,1000000
201912,1270559,3,137953,01,2348,200000
201910,0,1,169840,01,14748,100000
201903,1191712,3,87775,01,29948,500000
201907,955318,3,14127,01,25421,200000
201906,500108,3,83502,01,27526,3000000
201806,320986,3,118533,01,31955,90000
201905,0,1,5508,01,26153,50000
202002,0,1,176302,01,31886,100000
201911,0,1,175641,01,22845,100000
202001,0,1,175641,01,22845,100000
201811,1191712,3,87775,01,29948,100000
201812,0,1,184203,01,32115,100000
201902,0,1,153218,01,23606,10000
201911,1173610,3,8347,01,2281,3000000
202005,500108,3,83502,01,13351,100000
202002,47029,3,60029,01,952,1000000
201808,1312871,3,108813,01,13747,400000
202005,53876,3,25415,01,6401,700000
201808,353791,3,35435,01,30798,500000
201907,647752,3,114234,01,4780,300000
202006,1709752,3,139626,01,21354,1000000
202001,1117647,3,134963,01,18109,90000
201807,1438325,3,147770,01,11799,80000
201910,647752,3,114234,01,4780,400000
202003,0,1,143857,01,27723,80000
201911,0,1,61938,01,16069,100000
201808,1732140,3,123453,01,103,700000
201809,686922,3,104851,01,7337,100000
202002,0,1,194014,01,20498,100000
202003,371455,3,15963,01,22255,80000
201902,0,1,153495,01,16831,100000
201904,0,1,159100,01,5742,100000
201912,474083,3,180627,01,31272,500000
201906,1876407,3,185738,01,12303,30000
201810,117595,3,110613,01,13936,30000
201903,117595,3,110613,01,13936,30000
201910,1471772,3,162173,01,22510,2000000
201905,0,1,153218,01,23606,10000
202001,0,1,104600,01,33583,100000
202004,0,1,86782,01,22435,100000
201901,250349,3,109734,01,24587,900000
201810,1306106,3,10509,01,444,600000
202003,1879475,3,83320,01,26613,3000000
201912,97906,3,183365,01,26544,60000
201909,602546,3,124133,01,31680,400000
201810,0,1,165120,01,10768,100000
201910,1141991,3,11644,01,14862,80000
201906,12986,3,74655,01,11603,900000
201903,1732140,3,123453,01,13145,600000
201904,1244695,3,193547,01,23150,500000
201809,955318,3,14127,01,29945,200000
201905,353791,3,35435,01,21530,400000
201912,1167202,3,127783,01,10488,2000000
201908,0,1,27166,01,6405,80000
201908,1883438,3,41482,01,6859,50000
202002,363310,3,182108,01,7133,800000
202003,1690394,3,77537,01,21405,1000000
201907,315491,3,89268,01,16873,3000000
201907,1521296,3,183826,01,4863,100000
201906,0,1,175641,01,22845,80000
201902,0,1,159100,01,5742,100000
202005,0,1,74376,01,3335,100000
201908,0,1,165120,01,471,100000
202002,196874,3,47159,01,19894,900000
201808,233483,3,9080,01,7960,200000
201908,0,1,31030,01,21498,100000
201902,468256,3,69328,01,540,3000000
201809,1732140,3,123453,01,27994,100000
202004,1223564,3,183909,01,17940,200000
201906,0,1,194014,01,20498,100000
201906,1938823,3,86662,01,27544,3000000
201808,1244695,3,193547,01,5716,900000
201907,1312871,3,108813,01,16287,400000
202003,691606,3,151141,01,27757,200000
201901,556939,3,86293,01,8306,300000
202003,1732140,3,123453,01,22947,600000
201810,1879475,3,83320,01,11451,200000
201909,608927,3,72973,01,33448,700000
201809,641496,3,115401,01,2538,300000
202003,1442677,3,30396,01,30443,400000
202006,1732140,3,123453,01,13145,500000
201901,1244695,3,193547,01,5716,900000
201911,242153,3,43141,01,2040,500000
202001,0,1,27166,01,6405,80000
202003,1335817,3,23048,01,22152,700000
201911,1306106,3,10509,01,32048,3000000
201811,0,1,159100,01,14507,100000
201907,1306106,3,10509,01,32048,3000000
201808,449121,3,26043,01,19216,600000
201811,1475750,3,138042,01,24684,300000
201811,504150,3,66676,01,13616,1000000
201903,0,1,86782,01,5050,100000
201901,210882,3,174288,01,18883,1000000
201904,335556,3,90260,01,18784,600000
201906,1223564,3,183909,01,17940,200000
202004,1619156,3,158716,01,28806,3000000
202003,449121,3,26043,01,6035,3000000
201904,1244695,3,193547,01,2588,300000
201908,0,1,16181,01,31455,50000
202006,0,1,65206,01,14630,100000
201907,0,1,165120,01,19594,100000
201906,1338382,3,193593,01,1905,300000
202006,1441434,3,112026,01,32140,100000
201903,1209288,3,138906,01,18427,1000000
201908,0,1,86782,01,2992,100000
201809,327705,3,110157,01,25051,20000
201907,1732140,3,123453,01,13145,600000
201810,0,1,176302,01,6253,100000
202006,112982,3,87224,01,8043,400000
201906,0,1,132448,01,16605,90000
202001,0,1,165120,01,6218,100000
201908,112982,3,87224,01,25252,2000000
201811,12986,3,74655,01,11603,700000
202005,0,1,47992,01,32476,50000
201912,1338382,3,193593,01,1905,200000
202006,1209288,3,138906,01,11418,1000000
202004,1183266,3,117831,01,19636,900000
201902,504150,3,66676,01,19072,1000000
201809,1649649,3,117102,01,1532,80000
201806,641496,3,115401,01,2538,200000
201806,0,1,159100,01,31919,100000
201902,16350,3,143363,01,11715,700000
201811,1141991,3,11644,01,13162,90000
201903,250349,3,109734,01,24587,1000000
201912,0,1,24457,01,17227,100000
201906,627538,3,71652,01,24780,300000
201905,1849960,3,27790,01,8195,3000000
201806,0,1,115485,01,31412,20000
201906,0,1,165120,01,10768,100000
201811,468256,3,69328,01,9949,3000000
202001,1475750,3,138042,01,19334,3000000
201904,1338382,3,193593,01,1905,300000
202004,63347,3,177822,01,6011,500000
201912,1876407,3,185738,01,21024,1000000
201911,1913925,3,179490,01,23099,300000
201910,0,1,155902,01,18423,100000
201807,1876407,3,185738,01,28333,600000
201901,1030620,3,102964,01,10400,200000
201908,438263,3,148462,01,23149,400000
201810,1141991,3,11644,01,13162,90000
201811,0,1,29609,01,5487,100000
202005,1452211,3,174031,01,12068,100000
202001,0,1,155902,01,19746,100000
201907,1141991,3,11644,01,13133,90000
201809,602546,3,124133,01,16852,700000
202004,0,1,145489,01,29974,30000
201907,1219769,3,33480,01,22521,200000
201903,0,1,165120,01,19594,100000
202004,743651,3,187994,01,19240,200000
201911,1471772,3,162173,01,24937,200000
201911,1732140,3,123453,01,22947,600000
201812,16350,3,143363,01,11715,600000
201904,1275870,3,76318,01,22168,400000
201809,1223564,3,183909,01,18890,200000
202004,242153,3,43141,01,1230,2000000
201901,180996,3,132466,01,27561,70000
201903,1191004,3,131103,01,2790,800000
201910,371455,3,15963,01,22255,90000
201912,438263,3,148462,01,23149,400000
202006,0,1,155902,01,19746,100000
201812,1209288,3,138906,01,18427,1000000
202001,0,1,31030,01,21498,100000
201904,1475750,3,138042,01,4446,400000
202003,208269,3,192905,01,24411,200000
201910,0,1,176302,01,31886,100000
202005,691606,3,151141,01,10035,1000000
201909,1879475,3,83320,01,5377,3000000
201908,1732140,3,123453,01,23260,700000
202001,1475974,3,129270,01,19448,800000
202003,1892969,3,111414,01,11478,3000000
201810,554859,3,123633,01,19771,1000000
202005,1805344,3,51868,01,16412,1000000
201806,1335817,3,23048,01,23131,200000
201806,135631,3,117416,01,15674,200000
201905,647752,3,114234,01,4780,200000
201909,647752,3,114234,01,4780,300000
201808,1649649,3,117102,01,1532,80000
201904,1306106,3,10509,01,28487,300000
202006,704005,3,190305,01,32255,100000
202006,500108,3,83502,01,13351,100000
201902,363310,3,182108,01,18703,600000
201906,1475750,3,138042,01,11892,300000
201905,0,1,31030,01,21498,100000
201808,1781911,3,179060,01,9552,100000
202002,258076,3,75502,01,26168,400000
201907,1522763,3,80812,01,13704,500000
201812,1702363,3,8672,01,24611,100000
201903,1475750,3,138042,01,11892,800000
201903,1732140,3,123453,01,23260,700000
201810,686922,3,104851,01,7337,100000
202004,1244695,3,193547,01,20001,400000
202005,602546,3,124133,01,31680,400000
201812,208269,3,192905,01,20936,100000
201906,1335817,3,23048,01,25724,700000
202003,1781911,3,179060,01,5723,3000000
202004,0,1,109859,01,8955,100000
202005,0,1,119200,01,3844,30000
201902,117595,3,110613,01,13936,30000
201904,500108,3,83502,01,8965,200000
201810,0,1,72317,01,24708,100000
201806,1114292,3,133485,01,18073,100000
202005,135631,3,117416,01,8918,100000
201911,0,1,131948,01,7827,100000
201811,1452211,3,174031,01,14220,70000
201911,0,1,195138,01,4864,100000
202002,0,1,104600,01,33583,100000
201810,289810,3,82649,01,27691,600000
201902,315491,3,89268,01,16873,3000000
201810,1141991,3,11644,01,23699,90000
202002,1183266,3,117831,01,15734,100000
202003,158430,3,188071,01,24588,200000
201908,1306106,3,10509,01,28487,300000
201812,353791,3,35435,01,14985,200000
202005,0,1,72671,01,28185,20000
202003,1191712,3,87775,01,28438,500000
202001,1619156,3,158716,01,28806,3000000
201911,133481,3,165022,01,20098,600000
202002,158430,3,188071,01,24588,200000
202001,1306106,3,10509,01,32048,3000000
201904,1567267,3,102915,01,11312,2000000
201901,1209288,3,138906,01,18427,1000000
202002,686922,3,104851,01,26562,100000
201910,1384429,3,115404,01,10139,600000
202004,196874,3,47159,01,19894,900000
201811,1117647,3,134963,01,20189,600000
201810,608927,3,72973,01,15441,700000
202006,219940,3,34207,01,404,200000
201912,258076,3,75502,01,26168,400000
201906,704005,3,190305,01,11048,50000
201905,1306106,3,10509,01,11079,1000000
201905,1876407,3,185738,01,28333,1000000
201903,1471772,3,162173,01,32359,200000
201812,1849960,3,27790,01,8195,3000000
201907,743651,3,187994,01,17355,200000
201807,1335817,3,23048,01,25724,500000
201912,19570,3,169811,01,4581,2000000
202006,151050,3,79699,01,1486,300000
202006,53876,3,25415,01,6401,700000
201909,0,1,131948,01,7827,100000
201911,1523929,3,36384,01,15341,2000000
201903,1005876,3,162657,01,21896,90000
201810,47029,3,60029,01,6194,1000000
201904,875454,3,100999,01,4220,3000000
201901,0,1,131948,01,26326,100000
202004,1879475,3,83320,01,26613,3000000
201812,1732432,3,42420,01,16045,200000
201910,0,1,5508,01,26153,50000
201806,1781911,3,179060,01,21445,3000000
201902,0,1,195138,01,4864,100000
201910,500108,3,83502,01,13351,100000
202006,875454,3,100999,01,4812,3000000
201806,1849960,3,27790,01,15718,1000000
201812,1117647,3,134963,01,20189,600000
201812,500108,3,83502,01,8965,200000
202002,1475750,3,138042,01,11892,300000
201907,0,1,153218,01,23606,10000
201908,242153,3,43141,01,2040,500000
201808,500108,3,83502,01,2964,3000000
202003,0,1,135851,01,1992,70000
202005,1762179,3,80453,01,27661,40000
201807,602546,3,124133,01,16852,700000
202004,158430,3,188071,01,24588,200000
201907,1702363,3,8672,01,24611,100000
201905,1117647,3,134963,01,15197,1000000
202002,1141991,3,11644,01,14862,80000
202003,12986,3,74655,01,6701,900000
201812,0,1,194014,01,20498,100000
201907,430058,3,6100,01,19109,100000
201806,0,1,117863,01,21610,100000
202001,449121,3,26043,01,30070,2000000
201907,1191004,3,131103,01,2790,800000
202001,1114292,3,133485,01,20151,100000
201806,133481,3,165022,01,23419,600000
201809,1306106,3,10509,01,13409,3000000
201908,1503298,3,60042,01,12002,30000
202003,1384429,3,115404,01,10139,200000
201809,691606,3,151141,01,6412,200000
201901,647752,3,114234,01,4780,200000
202005,641496,3,115401,01,21118,400000
201908,1312871,3,108813,01,25734,1000000
202003,63347,3,177822,01,6011,500000
201910,12986,3,74655,01,11603,900000
202003,1244695,3,193547,01,24985,2000000
202006,1503298,3,60042,01,17163,100000
202005,210882,3,174288,01,4622,400000
201808,258076,3,75502,01,32239,400000
201812,0,1,131948,01,26326,100000
201810,1475750,3,138042,01,22724,100000
201810,493504,3,67000,01,25415,300000
201902,1475750,3,138042,01,4446,400000
202004,0,1,134590,01,28246,20000
201912,1471772,3,162173,01,24937,200000
202006,0,1,159100,01,9934,100000
201909,0,1,194014,01,20498,100000
202005,12986,3,74655,01,6701,900000
202001,1244695,3,193547,01,2588,400000
202005,1702363,3,8672,01,8710,100000
201912,1312871,3,108813,01,16287,1000000
202006,627538,3,71652,01,972,400000
202006,500108,3,83502,01,11766,3000000
202003,1762179,3,80453,01,27661,40000
201807,19570,3,169811,01,27631,200000
202004,554859,3,123633,01,627,700000
201908,289810,3,82649,01,10125,3000000
201812,1183266,3,117831,01,29634,500000
201811,641496,3,115401,01,2538,300000
201911,380759,3,143823,01,15873,500000
201808,315491,3,89268,01,16873,3000000
202002,315491,3,89268,01,10189,3000000
201905,1455632,3,32748,01,15575,3000000
201904,0,1,195138,01,4864,100000
201903,1567267,3,102915,01,11312,2000000
201911,556939,3,86293,01,19361,400000
201810,0,1,93980,01,8932,100000
201911,210882,3,174288,01,4622,400000
202006,363310,3,182108,01,25293,300000
201908,1117647,3,134963,01,20189,1000000
202005,1020729,3,5206,01,32028,600000
202006,0,1,104600,01,33583,100000
201910,19570,3,169811,01,4581,2000000
201806,1690394,3,77537,01,27009,400000
201903,0,1,117863,01,32747,100000
201912,242153,3,43141,01,10883,600000
202005,1468944,3,96367,01,8207,50000
201910,1030620,3,102964,01,2384,200000
201911,133481,3,165022,01,6345,40000
202001,1452211,3,174031,01,12068,100000
201904,1849960,3,27790,01,8195,3000000
202004,133481,3,165022,01,10222,200000
202001,571637,3,150308,01,30843,300000
202006,1384429,3,115404,01,10139,600000
201904,1114292,3,133485,01,20151,100000
202001,371455,3,15963,01,22255,90000
201810,875454,3,100999,01,18185,100000
201808,686922,3,104851,01,7337,100000
201903,1191712,3,87775,01,15914,400000
202005,0,1,135851,01,1992,70000
201810,1702363,3,8672,01,24611,100000
202003,180996,3,132466,01,18458,60000
202001,0,1,195138,01,4864,100000
201810,1312871,3,108813,01,20600,1000000
201806,0,1,165120,01,10768,100000
202003,0,1,88618,01,12001,100000
201904,1690394,3,77537,01,21405,1000000
201811,135631,3,117416,01,10659,200000
201902,0,1,176302,01,6253,100000
201902,704005,3,190305,01,11048,30000
201905,117595,3,110613,01,13936,30000
201904,0,1,72317,01,24708,100000
202004,0,1,190418,01,30374,100000
201905,468256,3,69328,01,540,3000000
202004,1455632,3,32748,01,15575,300000
