YM,JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,GRNT_CD,GRNT_AMT,GRNT_DT
201810,1417847,1,17,9425526,0,0033,40000,201709
201904,582449,1,01,9240029,0,0033,400000,201705
201912,71799,1,01,4907357,0,0033,5000,201503
201903,1860234,1,01,4532170,0,0033,4000,200501
201907,1189677,1,12,4846891,0,0033,4000,201103
201807,555603,1,12,8503980,0,0033,200000,200902
201903,755473,1,01,7514765,0,0033,8000,201402
201810,1278062,1,01,4324896,0,0033,10000,201501
201810,1331735,1,01,6759317,0,0033,500000,200501
201812,279141,1,17,6307805,0,0033,80000,201808
201808,1344212,1,12,4525530,0,0033,200000,200501
201907,499317,1,01,9987249,0,0033,30000,201612
202003,870742,1,01,3066705,0,0033,600000,200501
201911,662505,1,21,2041482,0,0033,50000,201206
201912,1505394,1,12,157202,0,0033,100000,200501
202004,871806,1,17,7582924,0,0033,20000,201912
201904,353014,1,16,1098956,0,0033,20000,201602
201912,1708494,1,12,3760473,0,0033,20000,201703
201809,1745042,1,12,5011980,0,0033,4000,201510
201908,1724514,1,01,194090,0,0033,8000,201801
202003,1604227,1,16,5135979,0,0033,100000,201204
202006,1915469,1,12,7074493,0,0033,10000,201606
201903,1532126,1,21,1141429,0,0033,100000,201809
201905,214735,1,12,5116713,0,0033,700000,200501
201902,73324,1,03,2736817,0,0033,2000,200708
201806,1761267,1,17,2405316,0,0033,20000,201506
201901,1145078,1,01,9562457,0,0033,500000,201802
201910,1745042,1,17,9082342,0,0033,200000,201702
201901,988796,1,17,2390002,0,0033,3000,201511
201808,1077299,1,12,406588,0,0033,60000,201701
202004,521315,1,01,377547,0,0033,800000,201908
201808,1503378,1,12,4760666,0,0033,200000,201310
201910,864629,1,24,6942679,0,0033,1000,201704
201908,1876862,1,17,2868015,0,0033,50000,201804
201903,1171606,1,01,9619921,0,0033,100000,201306
201906,1860234,1,01,4532170,0,0033,4000,200501
201906,1239593,1,01,1960198,0,0033,100,200802
202002,279141,1,17,6307805,0,0033,70000,201808
201902,1086997,1,12,2885106,0,0033,100000,200904
201808,895203,1,12,6628236,0,0033,20000,200506
201808,157214,1,12,7905537,0,0033,100000,200712
201808,1786558,1,03,8053273,0,0033,100,200501
201909,1935311,1,24,5916387,0,0033,6000,200501
201908,1872984,1,12,8899775,0,0033,90000,200501
201902,590194,1,12,3997976,0,0033,60000,201712
201908,812535,1,01,1045918,0,0033,2000000,201607
201906,543834,1,01,8285436,0,0033,10000,200801
201907,1796523,1,17,681251,0,0033,10000,201808
201811,1278794,1,01,8704990,0,0033,70000,201705
201810,598540,1,12,1444847,0,0033,10000,201107
202004,1615973,1,12,5537248,0,0033,100000,201712
202004,64909,1,12,9437206,0,0033,200000,201803
201809,1010444,1,03,2324287,0,0033,4000,200701
202006,1331735,1,12,241066,0,0033,300000,200501
201909,1648848,1,24,7196796,0,0033,4000,201601
201810,705714,1,12,32252,0,0033,30000,201603
201903,952035,1,03,4202524,0,0033,20000,200607
201807,168236,1,01,1327273,0,0033,100,201006
201906,1619378,1,16,5816756,0,0033,700,201708
201909,1680180,1,01,9748956,0,0033,100000,200501
202003,1151490,1,12,8661314,0,0033,90000,201609
201907,223979,1,01,9970516,0,0033,10000,201802
201908,590194,1,12,3997976,0,0033,60000,201712
202003,1935311,1,24,5916387,0,0033,6000,200501
201907,1067877,1,12,1366602,0,0033,60000,201802
202005,1661417,1,24,8306336,0,0033,4000,201904
202002,744187,1,24,3480880,0,0033,20000,201205
201907,1711272,1,03,3503683,0,0033,100,200703
202001,1127483,1,21,2695305,0,0033,4000000,201803
202003,1796523,1,17,681251,0,0033,10000,201808
201810,1939044,1,17,7214991,0,0033,40000,201706
201811,1745042,1,17,2779781,0,0033,200000,201702
201910,157214,1,01,4361394,0,0033,20000,200910
201807,1769080,1,16,2233109,0,0033,3000,201511
201902,1549991,1,12,4182987,0,0033,40000,201512
201811,1038414,1,12,4399814,0,0033,100000,200705
201809,1619378,1,16,5816756,0,0033,800,201708
202001,103756,1,12,3195491,0,0033,200000,201912
201811,1391619,1,01,9049091,0,0033,30000,200711
201811,1336667,1,12,5235630,0,0033,20000,201710
201806,185715,1,03,3437531,0,0033,100,200609
201811,1391619,1,01,9500909,0,0033,30000,200906
201910,785936,1,01,1395157,0,0033,2000000,201309
202004,1042032,1,12,5661824,0,0033,90000,201907
201807,1918569,1,03,6269791,0,0033,100000,200501
201904,590194,1,12,3997976,0,0033,60000,201712
201902,1537007,1,12,3328950,0,0033,30000,201605
202003,1109039,1,12,6900993,0,0033,200000,201906
201911,1336667,1,12,5235630,0,0033,20000,201710
201906,279141,1,17,6307805,0,0033,80000,201808
201811,824730,1,05,9694680,0,0033,4000,201604
201908,1708494,1,01,9493463,0,0033,3000,201703
201910,1232297,1,17,1213293,0,0033,100000,201708
201909,1604227,1,16,5135979,0,0033,100000,201204
201901,728960,1,01,3886425,0,0033,4000,201810
201910,238059,1,01,3527126,0,0033,600000,201401
201905,1799467,1,16,3116362,0,0033,10000,201512
201810,666043,1,16,5591072,0,0033,10000,201604
202001,950021,1,01,8338019,0,0033,6000,201811
201906,1769080,1,01,6898960,0,0033,100000,200811
201810,1028755,1,12,4145519,0,0033,30000,201303
201906,879755,1,01,8793082,0,0033,90000,201806
201906,800792,1,17,3991716,0,0033,20000,201610
201903,529756,1,01,9144262,0,0033,20000,201510
201812,761251,1,01,8128179,0,0033,100,201101
202003,949373,1,21,3884324,0,0033,3000000,201901
202005,1224164,1,01,8294066,0,0033,400000,201104
201812,1745253,1,12,7560541,0,0033,5000,201006
202004,1857626,1,12,6531782,0,0033,20000,200710
202002,1853588,1,12,2925781,0,0033,50000,201107
201905,1670517,1,24,6681106,0,0033,6000,201505
201904,1671539,1,12,3484395,0,0033,20000,201306
201902,1171606,1,01,6159482,0,0033,400000,201403
202002,1704882,1,03,8830733,0,0033,20000,200501
201910,845693,1,03,9404925,0,0033,100,200501
201904,950021,1,01,8338019,0,0033,6000,201811
201904,571421,1,03,159777,0,0033,100,200901
201811,1008783,1,03,396555,0,0033,10000,200802
201808,1239593,1,01,716698,0,0033,100000,201707
201903,1155579,1,12,1636361,0,0033,40000,201510
201909,433738,1,12,9561112,0,0033,4000,200501
201902,949373,1,21,1835576,0,0033,3000000,201901
201911,340332,1,12,6982133,0,0033,200000,201909
202006,1366537,1,12,5446886,0,0033,200000,201810
201902,410040,1,03,6651391,0,0033,6000,200501
202003,1853588,1,12,2925781,0,0033,50000,201107
201905,555263,1,01,6145295,0,0033,100000,200604
201907,559043,1,03,6885638,0,0033,6000,200501
201912,950310,1,01,9568821,0,0033,100000,201909
201909,219169,1,01,5686087,0,0033,300000,201608
201808,1863612,1,12,9429975,0,0033,2000,200501
201908,1896951,1,03,9697500,0,0033,3000,201110
202004,394682,1,03,6402813,0,0033,6000,200501
201812,794699,1,01,1609000,0,0033,20000,201803
202004,1080411,1,12,8660045,0,0033,200000,202001
201904,1724514,1,12,2664999,0,0033,70000,201710
201910,848853,1,12,5998438,0,0033,80000,200812
202003,381672,1,01,7034741,0,0033,300000,201801
201911,555603,1,01,4008178,0,0033,500000,200705
201904,443022,1,03,4581594,0,0033,100,200501
201904,74540,1,12,7316106,0,0033,100000,200501
201912,1124331,1,12,8635470,0,0033,60000,201702
201905,1532126,1,21,6517949,0,0033,4000000,201809
201908,239579,1,01,8044250,0,0033,5000000,200805
201912,1486628,1,12,713650,0,0033,50000,200805
201909,1044502,1,12,1238071,0,0033,40000,201311
202001,408332,1,03,4721020,0,0033,30000,201109
201806,1585210,1,03,9578050,0,0033,50000,200606
201901,1876862,1,01,4278711,0,0033,80000,201711
202001,1417273,1,01,3700721,0,0033,2000000,201208
201909,376463,1,01,4958777,0,0033,70000,201608
201902,411627,1,12,5071417,0,0033,200000,201206
201910,197429,1,01,4199710,0,0033,100,200501
201912,1151490,1,01,8448793,0,0033,30000,201602
202002,1799467,1,03,6076300,0,0033,2000000,201903
201901,541064,1,03,656521,0,0033,10000,200501
201807,1166395,1,12,1883600,0,0033,60000,200908
201809,1360236,1,03,8384150,0,0033,100,200501
202006,225761,1,01,2008277,0,0033,200000,200601
201809,1761267,1,17,2405316,0,0033,20000,201506
201907,1704882,1,03,8830733,0,0033,20000,200501
201806,853421,1,17,4836514,0,0033,40000,201502
201910,510770,1,24,7019066,0,0033,2000,201506
201907,1680180,1,01,9748956,0,0033,100000,200501
201902,1246099,1,12,7153279,0,0033,40000,201605
202004,330946,1,08,6827853,0,0033,20000,200501
201810,164359,1,01,5037131,0,0033,20000,201601
202001,443667,1,12,1722257,0,0033,400000,201708
201912,441234,1,17,5061378,0,0033,70000,201801
201911,1334987,1,03,875032,0,0033,100,200606
201901,963482,1,12,3423741,0,0033,900000,201508
201907,421038,1,01,3162681,0,0033,80000,201606
201905,1059768,1,24,5661353,0,0033,3000,201509
202002,1661417,1,24,8306336,0,0033,5000,201904
201902,1848375,1,17,7657473,0,0033,200000,201711
201911,72474,1,16,7641530,0,0033,40000,201704
201905,785936,1,01,1395157,0,0033,2000000,201309
201903,315458,1,01,3548342,0,0033,5000,201011
201912,1429233,1,01,6622602,0,0033,5000,200706
201910,935254,1,01,4211034,0,0033,60000,201505
202003,104260,1,12,5818996,0,0033,20000,201906
201810,1750060,1,17,2737521,0,0033,100000,201703
201905,267791,1,03,316783,0,0033,100,200607
201907,72474,1,16,7641530,0,0033,40000,201704
201807,927644,1,17,4105500,0,0033,100000,201708
201903,1251622,1,03,3346556,0,0033,100,200808
202001,1417273,1,12,3480497,0,0033,600000,201410
201904,1074067,1,12,1538489,0,0033,30000,200606
201910,197034,1,24,6542390,0,0033,3000,201606
201811,885766,1,12,1594679,0,0033,300000,200501
201809,943194,1,12,3458652,0,0033,100,201607
201811,439845,1,01,10043249,0,0033,4000,201704
202006,1799467,1,03,6076300,0,0033,1000000,201903
201909,1575760,1,01,840235,0,0033,800,200901
201901,1173093,1,12,7563719,0,0033,10000,200501
201901,1239593,1,01,6920858,0,0033,2000000,201609
201807,1326728,1,17,7385476,0,0033,200000,201504
202005,1678017,1,03,5713140,0,0033,100,200501
201812,391000,1,01,7238335,0,0033,10000,201804
201906,1542773,1,12,9802249,0,0033,200000,201002
201910,49170,1,01,9838880,0,0033,2000000,201504
202002,1099164,1,01,2885958,0,0033,30000,201502
201809,1123210,1,12,3406124,0,0033,60000,201703
201906,1532126,1,21,1141429,0,0033,100000,201809
201901,1745253,1,12,7560541,0,0033,5000,201006
202002,497083,1,12,4748219,0,0033,60000,201706
201911,64909,1,12,9437206,0,0033,300000,201803
201807,693214,1,01,313075,0,0033,200000,201601
201811,1451643,1,12,798623,0,0033,30000,200501
201901,1714896,1,12,5312123,0,0033,100000,200603
201904,560364,1,17,4683031,0,0033,10000,201802
201907,1882257,1,21,9746377,0,0033,200000,200805
201809,1678017,1,03,5713140,0,0033,30000,200501
201806,1564585,1,01,3126197,0,0033,3000000,201209
201808,223290,1,12,3722534,0,0033,8000,201502
201912,805778,1,12,318773,0,0033,30000,201708
201811,976310,1,03,8566384,0,0033,100,200910
202001,1326728,1,17,2191205,0,0033,80000,201703
201904,1436447,1,01,2697801,0,0033,3000000,201711
201903,805778,1,12,318773,0,0033,60000,201708
201911,851270,1,12,4951419,0,0033,50000,200501
201901,1770523,1,12,9926634,0,0033,200000,200905
201911,530176,1,01,8065069,0,0033,2000000,201904
201903,959294,1,12,7948892,0,0033,50000,201810
201908,1874109,1,03,3336630,0,0033,100,200908
201810,1028755,1,01,59251,0,0033,40000,201708
201811,952035,1,03,4202524,0,0033,20000,200607
201907,1673396,1,16,2813472,0,0033,60000,201810
201907,147150,1,01,7892701,0,0033,30000,200710
201809,167950,1,03,7889971,0,0033,5000,201209
201911,1194333,1,03,6712608,0,0033,100,200705
201806,867781,1,12,1241169,0,0033,200000,201611
202001,1863612,1,12,9429975,0,0033,2000,200501
201904,1643484,1,17,5108536,0,0033,40000,201604
201902,1353713,1,03,3621309,0,0033,100,200509
201808,268040,1,01,10022533,0,0033,10000,201711
201906,1448064,1,01,8293414,0,0033,1000,201711
201910,1549991,1,12,4182987,0,0033,30000,201512
201906,1053281,1,12,5511033,0,0033,50000,201411
201807,968390,1,01,7255940,0,0033,40000,201607
201809,1748100,1,12,709674,0,0033,300000,200809
202005,49170,1,12,7884104,0,0033,30000,201301
202004,617399,1,01,1079512,0,0033,10000,201905
201909,1436447,1,12,6882857,0,0033,400000,201401
201904,1922267,1,12,6604553,0,0033,200000,201812
202004,566635,1,08,9760494,0,0033,200000,201610
201808,1019319,1,12,7500003,0,0033,3000,200806
202005,324474,1,12,2966938,0,0033,100000,201611
201812,1714896,1,12,9062790,0,0033,20000,200906
201906,1280912,1,03,9749251,0,0033,100,200501
201810,1209681,1,12,4778374,0,0033,3000000,201603
201907,1011342,1,24,5306027,0,0033,6000,201805
202004,31922,1,21,7495664,0,0033,3000000,201908
202004,555603,1,12,8788355,0,0033,500000,200605
202002,1384310,1,03,2505039,0,0033,3000000,201810
201901,971177,1,05,1183970,0,0033,500,201603
201808,321246,1,05,4353919,0,0033,1000,200501
201901,1130717,1,12,811443,0,0033,20000,201505
201906,1745253,1,12,7560541,0,0033,5000,201006
202002,1745253,1,12,8617222,0,0033,50000,200909
201904,1010444,1,03,2324287,0,0033,4000,200701
201809,665971,1,01,3936589,0,0033,100,200707
201911,1344212,1,12,4525530,0,0033,200000,200501
201808,1955112,1,17,274076,0,0033,5000,201407
201903,976310,1,03,8566384,0,0033,100,200910
201808,378960,1,03,4165104,0,0033,100,200809
201808,1928262,1,01,31716,0,0033,1000000,201006
202006,1206558,1,24,6042281,0,0033,2000,201307
201911,1769080,1,01,3538555,0,0033,2000000,200810
201809,394682,1,03,6402813,0,0033,10000,200501
201912,1127483,1,21,2722450,0,0033,4000000,201803
201908,1928262,1,12,8735874,0,0033,700000,200501
201807,555603,1,17,4156233,0,0033,20000,201703
201905,1305782,1,12,1821457,0,0033,200000,201306
201811,1879701,1,12,6870324,0,0033,30000,201105
201906,1494797,1,03,5326451,0,0033,100,201307
201906,1234523,1,03,5813169,0,0033,8000,201004
201908,1504817,1,03,4342808,0,0033,100,200501
202006,1440045,1,05,3883398,0,0033,20000,201711
202006,57492,1,12,7656380,0,0033,70000,201608
201901,1504817,1,03,4342808,0,0033,100,200501
202006,1750060,1,17,2737521,0,0033,70000,201703
202002,617618,1,01,1206699,0,0033,500000,201801
201808,785936,1,12,3480105,0,0033,1000000,201803
201807,430461,1,12,3387686,0,0033,3000,201311
201810,223979,1,01,9970516,0,0033,10000,201802
201810,1548578,1,12,1892189,0,0033,100000,201511
201911,336459,1,12,9781537,0,0033,200000,201909
201901,1952789,1,12,4183509,0,0033,20000,200905
202005,516198,1,16,6135205,0,0033,100000,201806
201911,1478181,1,12,5474042,0,0033,4000,200501
202001,1478181,1,12,5474042,0,0033,4000,200501
201904,1864748,1,03,1337428,0,0033,100,200907
202002,38380,1,12,1279269,0,0033,100000,200501
201912,1171606,1,01,9619921,0,0033,100000,201306
201903,1232297,1,17,1213293,0,0033,200000,201708
201904,728960,1,12,5921117,0,0033,30000,201311
201807,373764,1,01,1258975,0,0033,1000000,201610
201910,696030,1,01,7328440,0,0033,2000000,201811
202001,880988,1,12,748794,0,0033,100000,201202
201812,1761267,1,17,2405316,0,0033,20000,201506
201808,662250,1,12,9793274,0,0033,100000,201106
201905,1043685,1,03,2956506,0,0033,100,200501
201812,1391619,1,01,9500909,0,0033,30000,200906
201905,1277298,1,12,2103125,0,0033,3000000,201007
201902,731945,1,03,6804417,0,0033,300000,200611
201806,167046,1,12,5835610,0,0033,200000,200501
202005,418983,1,01,117627,0,0033,6000,201903
201812,1705771,1,12,5346967,0,0033,70000,200809
201901,782625,1,01,3615590,0,0033,4000,201103
202001,309231,1,12,9220165,0,0033,40000,201908
201901,1724514,1,01,194090,0,0033,8000,201801
201905,935254,1,01,544321,0,0033,30000,201601
201912,1751673,1,01,4514917,0,0033,3000,200805
201811,521315,1,01,4721133,0,0033,5000,201112
201903,1309340,1,03,2664807,0,0033,300000,201206
201902,315458,1,01,3548342,0,0033,5000,201011
202004,1583144,1,17,3761592,0,0033,40000,201811
201910,1714896,1,01,9973033,0,0033,100000,200603
201808,345866,1,21,5594361,0,0033,200000,201303
201902,1321700,1,01,5433932,0,0033,8000,201503
201908,378960,1,03,4165104,0,0033,100,200809
201812,1825256,1,01,6383048,0,0033,2000000,201105
201904,1098203,1,01,9188601,0,0033,80000,201502
201911,1532126,1,21,6162982,0,0033,600000,201809
201908,570122,1,12,1091671,0,0033,200000,201411
201808,1769080,1,12,9445138,0,0033,40000,201505
202005,1841690,1,12,3132209,0,0033,40000,201608
201808,1902230,1,12,734981,0,0033,100000,201006
201808,1417273,1,12,3480497,0,0033,600000,201410
201909,171625,1,12,8084558,0,0033,6000,200501
201812,267791,1,03,316783,0,0033,100,200607
201912,1591442,1,12,10022465,0,0033,20000,200611
202001,1215779,1,12,8256626,0,0033,20000,201912
201907,1856344,1,12,1326075,0,0033,100000,200807
201902,555603,1,01,4008178,0,0033,2000000,200705
201903,1304245,1,12,1244331,0,0033,30000,201409
201904,643096,1,12,2645019,0,0033,10000,201208
201808,1708494,1,01,9493463,0,0033,10000,201703
202002,1309340,1,03,2664807,0,0033,300000,201206
202001,1042032,1,01,9143999,0,0033,10000,201907
201807,1170991,1,12,8567543,0,0033,200000,201205
201908,462087,1,03,1161248,0,0033,100,201206
201807,1864748,1,03,1337428,0,0033,100,200907
201909,954364,1,12,7074066,0,0033,200000,200709
201810,1190005,1,01,2552486,0,0033,100,200712
201908,49170,1,01,9838880,0,0033,2000000,201504
202004,273563,1,12,2830430,0,0033,50000,201401
201810,1582418,1,03,5944357,0,0033,100,200501
201806,138048,1,12,5367752,0,0033,100000,201408
201906,805778,1,12,318773,0,0033,60000,201708
202003,157214,1,01,4361394,0,0033,20000,200910
201906,1340176,1,01,7753685,0,0033,100000,201707
201903,1615973,1,12,5537248,0,0033,100000,201712
201901,1733730,1,01,1677774,0,0033,10000,201102
201911,1596650,1,12,8564733,0,0033,50000,201704
201907,1511673,1,03,35774,0,0033,400000,201410
202004,1648625,1,03,7966150,0,0033,100,200501
202004,426462,1,05,8767050,0,0033,10000,201809
201905,1415760,1,12,675259,0,0033,70000,201901
202005,504676,1,12,7446713,0,0033,40000,201702
201811,238059,1,12,1884993,0,0033,500000,200912
201909,1220285,1,03,2997336,0,0033,100,200802
201903,988796,1,01,1390950,0,0033,7000000,200605
202004,747150,1,12,4120588,0,0033,20000,201812
202004,109435,1,12,7490973,0,0033,100000,201709
201902,887760,1,12,3052188,0,0033,100000,201812
201903,1280912,1,03,9749251,0,0033,100,200501
202002,570122,1,01,5412422,0,0033,90000,201802
202006,1000981,1,01,4371304,0,0033,300000,201902
201806,183610,1,01,1192714,0,0033,2000000,201706
201810,498463,1,03,7840949,0,0033,5000,200501
201911,1648848,1,24,3478142,0,0033,3000,201603
202001,336459,1,12,4185804,0,0033,10000,201705
201812,1918569,1,03,6269791,0,0033,100000,200501
202003,696030,1,12,7662080,0,0033,400000,201803
202005,1000448,1,12,9420532,0,0033,60000,200501
202006,418983,1,01,117627,0,0033,6000,201903
201907,1910201,1,12,6287773,0,0033,100000,201907
201906,1324536,1,12,5766206,0,0033,30000,201006
